file_id,title,contract_num,advertiser,gross_amount,flight_from,flight_to,issues,url
4b703aaa-2e13-528c-85f8-9bd7879d4cbb,Contract Bloomberg 110,648742,Bloomberg/Democrat/President,"$7,000.00",01/11/20, 01/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4b703aaa-2e13-528c-85f8-9bd7879d4cbb.pdf
ce72c499-98e0-921c-2078-316aec271c80,Contract est. 8177 10.27 to 11.2 - Sked B,683057,ISS/Patriot Majority USA-A,"$325,850.00",10/27/20,11/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ce72c499-98e0-921c-2078-316aec271c80.pdf
5f05bcf1-8b8a-50fe-d07a-304272f5d514,Conway 2321865 Jan Inv.,2321865-1,POL/Bill Conway/State's Attorney/IL/Dem,"$43,700.00",01/06/20,01/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5f05bcf1-8b8a-50fe-d07a-304272f5d514.pdf
5cc38b2c-41ab-3266-3457-73c8802ae721,Conway 2333558 Jan Inv.,2333558-1,POL/Bill Conway/State's Attorney/IL/Dem,"$39,300.00",01/13/20,01/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5cc38b2c-41ab-3266-3457-73c8802ae721.pdf
d92bee2f-cec4-3efc-0060-96879ebc3f52,Cookingham Inv1341342-5,1341342-5,Kevin Cookingham for Congress-R,"$1,315.00",02/04/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d92bee2f-cec4-3efc-0060-96879ebc3f52.pdf
a92d2419-a484-64a7-b0e7-960e1f8641b0,Cowan 2020 Order Dated 06-03-20 402,4389046,John Cowan for Congress-R (136024),"$2,840.00",06/03/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a92d2419-a484-64a7-b0e7-960e1f8641b0.pdf
bfab6a34-6b1a-9b0b-996c-ddeecc028b8c,Cox for Governor - R KJZZ Contract #4388171 6-8-20 thru 6-13-20,4388171,Cox for Governor-R,$720.00,06/08/20,06/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/bfab6a34-6b1a-9b0b-996c-ddeecc028b8c.pdf
b52cb816-3ecd-59df-45c0-0d97623afc3e,Cox for Governor - R KUTV Confirmation Contract #4269637 3-9-20 thru 3-29-20 Revision 1,4269637,Cox for Governor-R (135398),"$18,750.00",03/09/20,03/29/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b52cb816-3ecd-59df-45c0-0d97623afc3e.pdf
5c8edc38-9c6e-f131-6124-bd4aab4b9b01,Crumpacker for Congress-OR-R KTVL Contract #4359075 5-12-20 thru 5-19-20 - Revision 1 - MediaLine Contract,2416181,POLI/J CRUMPACKER/R/CON/OR,"$3,110",May12/20,May19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5c8edc38-9c6e-f131-6124-bd4aab4b9b01.pdf
48ddfa3b-921f-bdfa-344e-090f6087a2d9,DAGA_2482472_est7225,2482472,POL/DAGA | Democratic Attorneys General Assoc PAC,"$7,335.00",10/20/20,10/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/48ddfa3b-921f-bdfa-344e-090f6087a2d9.pdf
c867969e-c8a8-b770-99d2-0973761b00b5,DCCC-IE 1992581 10.6-10.12,1992581,ISS/ DSCC -IE,"$17,510.00",10/06/20,10/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/c867969e-c8a8-b770-99d2-0973761b00b5.pdf
7547f3b1-1cf3-c0cb-18a6-8a2f0ea21999,DIANA FOR CONGRESS WJHL ORDER 26912815 MAKEGOODS,26912815,Diana Harshbarger for TN CD-1,"$10,380.00",4/30/20,5/6/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7547f3b1-1cf3-c0cb-18a6-8a2f0ea21999.pdf
5209f404-00f2-652b-7810-6000dd99e08d,DSCC IE 050620 ORDER,2009574,DSCC IE,$945.00,09/29/20,10/05/2,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5209f404-00f2-652b-7810-6000dd99e08d.pdf
7f7e3c65-4ea4-386e-b8dd-6c1f134d3cbe,DT JUN 06 - 10 ORDER,2532665,POL/Donald Trump/President/US/Rep,"$53,055.00",06/06/20,06/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7f7e3c65-4ea4-386e-b8dd-6c1f134d3cbe.pdf
51b1c61f-ebd4-3410-9c3d-54e0758fa9f3,Daines Republican US Senator 698982 Order 0423-0506,698982,Daines/Republican/US Senate,"$5,325.00",04/23/20,05/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/51b1c61f-ebd4-3410-9c3d-54e0758fa9f3.pdf
746c01e9-39e9-702d-3128-df05ec15753e,Daines Republican US Senator 707963 Order 0522-0528,707963,Daines/Republican/US Senate,"$5,090.00",05/22/20,05/28/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/746c01e9-39e9-702d-3128-df05ec15753e.pdf
ea861ce4-6609-3462-cd20-ac48121b5add,Dan Laughlin PA Senate - Order 49267,49267,Dan Laughlin PA Senate SD-49,"$4,030.00",05/25/20,06/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ea861ce4-6609-3462-cd20-ac48121b5add.pdf
ba0fd9e8-fa4b-5df7-a542-2db385aabcc1,David Cooke WGXA 7315 Order,,"COOKE, DAVID","$2,515.00",6/2/20,6/9/20,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ba0fd9e8-fa4b-5df7-a542-2db385aabcc1.pdf
31d901d6-b4d4-0c95-744d-a8ad65b66f1c,David Wahlberg for 167th District Court Judge - 4248597 02-18-20 Invoice,4248597,David Wahlberg for 167th District ,"$5,430.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/31d901d6-b4d4-0c95-744d-a8ad65b66f1c.pdf
6ddd9cd6-f03d-1ad5-36a7-6b4fb4e70660,Defend AZ 1974321 9.29-10.5,1974321,ISS/ Defend Arizona,"$203,800.00",09/29/20,10/05/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6ddd9cd6-f03d-1ad5-36a7-6b4fb4e70660.pdf
2e1d103d-ce44-fa9a-1e42-d26e76d13f9a,Diana Harshbarger WCYB 3.31-8.20.Agreement Form.Order.Contract #4310595.Revision,26892034,Diana Harshbarger for TN CD-1,"$18,655.00",3/30/20,4/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/2e1d103d-ce44-fa9a-1e42-d26e76d13f9a.pdf
090bd765-b37c-722c-5f15-05919a2051e8,Diana Harshbarger WEMT Contract #4382934  5.28-6.3.20,4382934,Diana Harshbarger-Congress-R,"$1,230.00",05/28/20,06/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/090bd765-b37c-722c-5f15-05919a2051e8.pdf
71635959-6135-f2ce-6ba5-a32a8ab355b1,Diana Harshbarger for Congress 2020 Invoice 116419-1,116419-1,POL/D Harshbarger/R/Congress/TN,"$1,055.00",05/07/20,05/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/71635959-6135-f2ce-6ba5-a32a8ab355b1.pdf
d9aa0088-a1fb-aa45-765e-c27e4478331f,Diana Harshbarger for Congress 2020 Order 114707,114707,POL/DHarshbarger/R/Congress/TN,"$1,590.00",04/01/20,04/26/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d9aa0088-a1fb-aa45-765e-c27e4478331f.pdf
23332425-0a85-720b-fb9d-70187e49ac4d,Ditch Mitch 6.02.2020-6.08.2020 CONTRACT,222543,Ditch Mitch,"$1,215.00",06/02/20,6/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/23332425-0a85-720b-fb9d-70187e49ac4d.pdf
38f02241-0fda-abeb-bdf9-032f40279e89,Dr Cameron Webb WVIR contract,1628611,Dr Cameron Webb for Congress,"$7,340.00",05/19/20,05/25/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/38f02241-0fda-abeb-bdf9-032f40279e89.pdf
315cf871-07a1-baf8-6e20-0d4d8791d871,Dr Manny Seithi WCYB Contract #4388108,4388108,Dr Manny Sethi for US Senate - R (136535),"$13,160.00",06/02/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/315cf871-07a1-baf8-6e20-0d4d8791d871.pdf
9cbcd641-a427-be4c-4d6e-1eb7c39ad2c1,EBKB - Majority Forward January 2020 Inv#18252-2,18252-2,MAJORITY FORWARD,$650.00,12/21/19,01/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9cbcd641-a427-be4c-4d6e-1eb7c39ad2c1.pdf
519e69d1-e32e-d109-04e7-38dc6e9a06cd,EBOY State Governor Ben Salango Contract 2490665,2490665,POL/BenSalango/Governor/WV/Dem,"$3,290.00",05/04/20,05/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/519e69d1-e32e-d109-04e7-38dc6e9a06cd.pdf
7b9c8208-d2be-2a81-8a15-215a9a5a26e8,EFOX 662617 BLOOMBERG ORDER V.2,94783,POLI/M BLOOMBERG/D/PRE/US,$165,Feb15/20,Feb21/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7b9c8208-d2be-2a81-8a15-215a9a5a26e8.pdf
749e7f7f-371f-772d-62e9-2970b3883d56,ELIZABETH WARREN PRESIDENT 041920 REBATE,,Warren/D/President,1931604-1,,,type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/749e7f7f-371f-772d-62e9-2970b3883d56.pdf
d053d6ac-f4b1-0c8d-9d87-d2e75a65a09f,Energy Independ KBFX 2-12 - INVOICE,1341837-1,Californians for Energy Independence,$150.00,02/12/20,02/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d053d6ac-f4b1-0c8d-9d87-d2e75a65a09f.pdf
7cc92032-91a7-ac1c-2754-722fef2eea4b,Est 738 order 273993 Rebate Allocation,273993,Kay Granger,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7cc92032-91a7-ac1c-2754-722fef2eea4b.pdf
93429594-1612-dc19-49bb-48901fd92abf,"Everardo Villarreal, Order #1040309",1040309,EVERARDOVILLARREAL,"$13,935.00",02/17/20,03/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/93429594-1612-dc19-49bb-48901fd92abf.pdf
08896fda-90de-0280-2f82-aed279939ebf,FINAL docs for # buy 2 Tom Steyer NAB.flowchart. confirmation email of order. Post log times 1.3.20.,,,,,,Type,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/08896fda-90de-0280-2f82-aed279939ebf.pdf
82cef107-b2a2-94ae-253b-84df81ab2d52,FRIENDS OF BILL CONWAY INVOICE CG20030086,CG20030086,FRIENDS OF BILL CONWAY,"$41,200.00",03/12/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/82cef107-b2a2-94ae-253b-84df81ab2d52.pdf
b2b1f40b-3bc5-da14-7a12-d95b84a57785,FWD.US PAC WTEN invoice 2403935,2403935-1,POL/FWD.US PAC,"$34,840.00",03/04/20,03/10/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b2b1f40b-3bc5-da14-7a12-d95b84a57785.pdf
00c29ad8-c88b-b3bb-1a39-3267e47c7a88,FWD.US PAC WXXA invoice 2436316-1,2436316-1,POL/FWD.US PAC,$290.00,03/27/20,03/31/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/00c29ad8-c88b-b3bb-1a39-3267e47c7a88.pdf
e49d3e37-7212-3468-27ad-773d31ea1796,FWD.US PAC WXXA order 2436316,2436316,POL/FWD.US PAC,"$1,670.00",03/27/20,03/31/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e49d3e37-7212-3468-27ad-773d31ea1796.pdf
1d216cea-0c6e-d344-1d03-b39f9184ac43,"Faith and Power PAC, 4250824 2.24-3.1.20",4250824,Faith and Power PAC,"$5,060.00",2/24/2020,3/1/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1d216cea-0c6e-d344-1d03-b39f9184ac43.pdf
4eedb947-852a-9a8c-55b7-37b95dc1d3f2,Feb 17-23 Contract 26790171,26790171,Jon Francis Campaign,"$5,135.00",2/17/20,2/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/4eedb947-852a-9a8c-55b7-37b95dc1d3f2.pdf
b6c73ddb-95c5-efd6-0f53-f34db2d5cffa,Feb 17-23 Contract 26802486,26802486,Jon Francis Campaign,"$5,815.00",2/17/20,2/23/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b6c73ddb-95c5-efd6-0f53-f34db2d5cffa.pdf
05998648-49a3-409a-92fe-776b06b79e56,Feb 18-24 Contract 26803072,26803072,Berryhill for TX CD-11,"$1,050.00",2/18/20,2/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/05998648-49a3-409a-92fe-776b06b79e56.pdf
d0516ec0-6f77-28d4-6811-eccd521b38e3,Feb 18-24 Contract 26803074rev1,26803074,Berryhill for TX CD-11,"$4,505.00",2/18/20,2/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d0516ec0-6f77-28d4-6811-eccd521b38e3.pdf
da9f1e70-4351-c8da-fcdd-ab0c31cf49b6,Feb 18-24 KTAB Contract 2383860,2383860,POL/Jamie Berryhill/Congress/TX/Rep,"$4,385.00",02/18/20,02/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/da9f1e70-4351-c8da-fcdd-ab0c31cf49b6.pdf
8f292e7c-cf71-54d6-1cac-d999d4a28694,Feenstra Order 1380596 R1,1380596,Randy Feenstra for US Congress-R,"$6,290.00",04/06/20, 04/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8f292e7c-cf71-54d6-1cac-d999d4a28694.pdf
41a980b5-ccdb-5cd5-36f5-2e552468d4bc,Feenstra Order 1388862 R2,1388862,Randy Feenstra for US Congress-R,"$6,440.00",05/04/20,05/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/41a980b5-ccdb-5cd5-36f5-2e552468d4bc.pdf
b061ce22-ddad-b33d-17c3-1a5f7792904d,Fight Back Fund #2490850 May Invoice,2490850-1,POL/Fight Back Fund PAC,"$1,780.00",04/27/20,05/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b061ce22-ddad-b33d-17c3-1a5f7792904d.pdf
14a2e049-7baa-8dbb-eea2-3a97eee4ee42,Fight Back Fund 04.05.20,4314445,Fight Back Fund (116834),"$2,000.00",3/30/2020,4/5/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/14a2e049-7baa-8dbb-eea2-3a97eee4ee42.pdf
e87504ee-8fcc-951c-0652-0ff54129fa64,Fioretti 2419109 March Inv.,2419109-1,POL/Bob Fioretti/Cook County State's Attorney,"$3,000.00",03/13/20,03/16/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e87504ee-8fcc-951c-0652-0ff54129fa64.pdf
6d6cea51-8199-a297-5c73-87608b4cebb0,Flinn 2020 Order Dated 06-13-20,4394345,George Flinn for US Senate TN-R (136928),"$1,400.00",06/13/20,06/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/6d6cea51-8199-a297-5c73-87608b4cebb0.pdf
bd737aae-edb0-a77c-09da-d9c98446dd5c,Frank Hunol Invoices 4235589,7256888,Frank Hunold 11th Court of Appeals (134900),"$5,590.00",1/27/2020,2/23/2020,Token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/bd737aae-edb0-a77c-09da-d9c98446dd5c.pdf
ad5a5223-ff33-628a-9c0e-82cd0fbdd3ff,Franken May Invoice #2520381-1,2520381-1,POL/Michael Franken/US Senate/IA/Dem,"$4,325.00",05/28/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ad5a5223-ff33-628a-9c0e-82cd0fbdd3ff.pdf
df5c19e6-546e-311f-2e5a-c4af68838b66,Friends of Andrew Yang Invoice 376341-2,376341-2,Friends of Andrew Yang,$80.00,12/20/19,12/26/19,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/df5c19e6-546e-311f-2e5a-c4af68838b66.pdf
0be55a7b-c4b9-7956-d523-30f79a4ebc1a,"Friends of Jim ONeil-R, 4228683 1.27-2.23.20",7248774,Friends Of Jim ONeil-R (134816),"$1,428.00",1/27/2020,2/23/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0be55a7b-c4b9-7956-d523-30f79a4ebc1a.pdf
883fd7e6-688e-02cf-e1ab-81ffd3742bde,Friends of Mark Hass Contract 1397583 - 2,1397583,Mark Hass for Secretary of State-D,"$1,925.00",05/07/20,05/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/883fd7e6-688e-02cf-e1ab-81ffd3742bde.pdf
0d77fcc6-44b3-29e2-1214-1c34f1dac5d8,Friends of RD Hoffstetler WVIR est 8746 order,1639523,Friends of RD Huffstetler,"$6,530.00",06/02/20,06/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/0d77fcc6-44b3-29e2-1214-1c34f1dac5d8.pdf
743f4793-6960-0ba1-e619-2e74449c2634,Friends of Sessions Committee Invoice 1003889.1,1003889-1,Friends Of Sessions Senate Committee,"$15,300.00",02/07/20,02/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/743f4793-6960-0ba1-e619-2e74449c2634.pdf
f783f062-4c88-b690-71ca-1cb0f655371c,Fuller 2020 Order Dated 05-27-20 6905,4380662,Clayton Fuller for Congress-R (136076),"$4,615.00",05/27/20,06/02/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/f783f062-4c88-b690-71ca-1cb0f655371c.pdf
8dfa0ca9-2457-2309-3c1c-8301ca6a6d14,Fuller 2020 Order Dated 06-03-20 6906 R1,4381933,Clayton Fuller for Congress-R (136076),"$4,720.00",06/03/20,06/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8dfa0ca9-2457-2309-3c1c-8301ca6a6d14.pdf
a65d507b-a4ca-5234-f0f0-90ba2a105c6a,Future Forward USA PAC 10-13-2020 Contract,2010125,Future Forward,"$94,850.00",10/13/20,10/19/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a65d507b-a4ca-5234-f0f0-90ba2a105c6a.pdf
479f908a-22ea-e56c-8002-d0b494f91b17,GREWAL.D.SENATE 030220 - 030320 1981052 CONTRACT NAB,1981052,Grewal/D/State Senate,"$15,300.00",03/02/20,3/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/479f908a-22ea-e56c-8002-d0b494f91b17.pdf
e46e25b4-e2c7-83dd-cc00-c8df361039c8,Gabler for Judge March 1991389-1,1991389-1,Gabler/NP/Judge,"$8,300.00",03/23/20,04/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e46e25b4-e2c7-83dd-cc00-c8df361039c8.pdf
1a751c41-cde4-9df4-f0f7-6c1c27bf05ca,Georgia for Loeffler Order 1000928 R1 M4,1000928,Kelly Loeffler For US Senate,"$61,150.00",01/31/20,02/13/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/1a751c41-cde4-9df4-f0f7-6c1c27bf05ca.pdf
9d291bf7-ac4d-4640-7e91-cc8eee37ac16,Georgians for Kelly Loeffler 952441-1 (Invoice),952441-1,Georgians for Kelly Loeffler,"$106,455.00",02/25/20,03/03/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/9d291bf7-ac4d-4640-7e91-cc8eee37ac16.pdf
b3acd11c-efbb-6733-b524-7983ee684b2b,Gianforte Est 827 May18-24 KPAX 707542,707542,Gianforte /Republican/ Governor,"$2,995.00",05/18/20,05/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/b3acd11c-efbb-6733-b524-7983ee684b2b.pdf
3df185db-71b4-2bfc-53f8-37d11c893db7,Gianforte Republican Governor 676343 Order 0311-0317,676343,Gianforte /Republican/ Governor,"$2,710.00",03/11/20,03/17/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/3df185db-71b4-2bfc-53f8-37d11c893db7.pdf
36ff284e-9896-61f0-8eec-2fc990794d04,Gianforte Republican Governor 691347 Order 0330-0412,691347,Gianforte /Republican/ Governor,"$2,250.00",03/30/20,04/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/36ff284e-9896-61f0-8eec-2fc990794d04.pdf
145ad2fb-8a59-b4e6-9f6d-96c2278171aa,Gianforte Republican Governor 691352 Order 0330-0412,691352,Gianforte /Republican/ Governor,"$2,545.00",03/30/20,04/12/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/145ad2fb-8a59-b4e6-9f6d-96c2278171aa.pdf
32558026-b8c1-ffac-fab2-998ccf8e3774,Graybill Est 377 May1-May4 KPAX 699124,699124,Graybill/Democrat/Attorney General,"$2,165.00",05/01/20,05/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/32558026-b8c1-ffac-fab2-998ccf8e3774.pdf
5d8e8c4f-86fb-51d0-c6f1-adee002055d8,Greenfield Invoice 1400690-2,1400690-2,Theresa Greenfield for IA Senate-D,$450.00,05/25/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5d8e8c4f-86fb-51d0-c6f1-adee002055d8.pdf
852b8871-46ae-cdbe-e049-96619702b3f6,Greg Gianforte for Governor 4197219 Contract 0224-0306,4197219,Greg Gianforte for Governor-R (112369),"$3,215.00",02/24/20,03/06/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/852b8871-46ae-cdbe-e049-96619702b3f6.pdf
7042fcff-8ee0-fdde-64fd-0f288aff52df,Greg Gianforte for Governor 4296290 Invoice Apr,4296290,Greg Gianforte for Governor-R ,$640.00,3/30/2020,4/26/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/7042fcff-8ee0-fdde-64fd-0f288aff52df.pdf
de9b6444-86c4-182c-defe-23958fd8dd8a,Greg Gianforte for Governor 4327301 Invoice Apr,4327301,Greg Gianforte for Governor-R,"$1,360.00",3/30/2020,4/26/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/de9b6444-86c4-182c-defe-23958fd8dd8a.pdf
8df48c98-480e-9615-0424-37f396556148,Greg Gianforte for Governor 4327311 Contract 0409-0414,4327311,Greg Gianforte for Governor-R (112369),"$2,500.00",04/09/20,04/14/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8df48c98-480e-9615-0424-37f396556148.pdf
5c1569d0-ba01-f690-56bc-dd6d98e90f7f,Greg Gianforte for Governor 4339047 Invoice Apr,4339047,Greg Gianforte for Governor-R,"$2,415.00",3/30/2020,4/26/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/5c1569d0-ba01-f690-56bc-dd6d98e90f7f.pdf
d112d83b-a0ab-724f-3fab-6fecff30358d,Greg Gianforte for Governor invoice 164463-1,164463-1,POL/Greg Gianforte for Governor,"$1,160.00",02/24/20,03/24/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d112d83b-a0ab-724f-3fab-6fecff30358d.pdf
08d38278-beb7-c373-6748-a5cd184f2001,HM PAC WCIV 4380400,4380400,House Majority Political Action Committee,"$2,105.00",40/27/20,11/02/20,token,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/08d38278-beb7-c373-6748-a5cd184f2001.pdf
56a8dc3f-5156-8ebc-db71-15e3a9c1b1c1,HMF 0205-0218 - 2367659 REQ,26795081,House Majority Forward,"$33,500.00",2/5/20,2/18/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/56a8dc3f-5156-8ebc-db71-15e3a9c1b1c1.pdf
280c01ff-31f8-6477-3845-ecbddf547e17,Hagerty 2020 Order Dated 07-23-20 724730,4374554,Bill Hagerty for US Sentat TN-R,"$7,445.00",07/23/20,07/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/280c01ff-31f8-6477-3845-ecbddf547e17.pdf
95b0b34d-c21f-22d5-8777-b62f508f8f71,Hagerty WEMT Order #26921318,26921318,"Hagerty, Bill - TN Senate",$285.00,7/10/20,7/16/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/95b0b34d-c21f-22d5-8777-b62f508f8f71.pdf
22dd7e4a-3f0b-25e9-10bd-5ce1e652126c,Hagerty WEMT Order #26921320,26921320,"Hagerty, Bill - TN Senate",$410.00,7/24/20,7/30/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/22dd7e4a-3f0b-25e9-10bd-5ce1e652126c.pdf
a9c42ea9-2812-b396-2617-978d04c6e164,"Hagerty, Bill 7-3 thru 7-9 1647062--1",1647062,Team Hagerty,"$10,210.00",07/03/20,07/09/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a9c42ea9-2812-b396-2617-978d04c6e164.pdf
d49f6141-1d25-745e-f566-51351944f320,Harrison 7497817,4388174,Jaime Harrison for US Senate-D (135916),$100.00,6/1/2020,6/7/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/d49f6141-1d25-745e-f566-51351944f320.pdf
a2350a6d-b7e2-fc75-5345-04402ca7234e,HealthcareEducationProjectOrder381748,381748,Health Care Education Project,"$10,060.00",03/05/20,03/08/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a2350a6d-b7e2-fc75-5345-04402ca7234e.pdf
ffcc85e2-e42e-8b47-d78e-f2a558c07628,Higginbotham Order 8289,1975618,Higginbotham/D/Congress,"$20,530.00",01/28/20,02/04/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/ffcc85e2-e42e-8b47-d78e-f2a558c07628.pdf
8e48247e-3b8c-2d9f-160b-2c82d7cedcc6,Hightower Mar 9 Invoice,4269341,Bill Hightower AL US Congress-R,"$1,510.0",3/9/2020,3/15/202,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/8e48247e-3b8c-2d9f-160b-2c82d7cedcc6.pdf
42d9bc09-e82c-c5e9-c59e-117a9618b38e,"Horton, Andre - State Senator - Order 49282",49282,Friends of Andre Horton,"$2,550.00",05/27/20,06/01/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/42d9bc09-e82c-c5e9-c59e-117a9618b38e.pdf
a1fac3b1-cbe3-ffa3-b46a-62fffd69999f,House Freedom Act 03.01.20,7302220,House Freedom Act (123982),"$7,750.00",2/24/2020,3/1/2020,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/a1fac3b1-cbe3-ffa3-b46a-62fffd69999f.pdf
25288006-bce2-ca1e-c1fc-3b3a3bb9558f,House Freedom Action INVOICE 386035-1,386035-1,House Freedom Action,"$29,930.00",05/04/20,06/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/25288006-bce2-ca1e-c1fc-3b3a3bb9558f.pdf
e21ef89d-cb3c-37de-2751-db43850c31f7,House Freedom Action order 386035 5-6-20,386035,House Freedom Action,"$32,345.00",05/04/20,06/07/20,,https://fcc-updated-sample-2020.s3.us-east-2.amazonaws.com/e21ef89d-cb3c-37de-2751-db43850c31f7.pdf
