id	product_desc	advertiser	agency_name	order_revision	alt_order_no	estimate	flight_from	flight_to	original_date	revision_date	order_type	buying_contact	billing_contact	demographic	product_codes	priority	revenue_codes	primary_ae	sales_office	sales_region	billing_type	billing_calendar	billing_cycle	agency_commission	new_business_through	order_separation	advertiser_external_id	agency_external_id	page	total_pages	product_desc_original	advertiser_original
KARE_14084604819252	House Majority PAC	House Majority PAC	Waterfront Strategies	917792 	07310751 	3367 	2014-08-14	2014-08-24	2014-08-13	2014-08-13	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P03-PB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	6	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14085656085894	Alliance 4 Better MN	Alliance for a Better MN Action Fund	The New Media Firm	919260 	07318422 	2260 	2014-08-27	2014-09-02	2014-08-20	2014-08-20	Political 		1322 G Street SE Washington, DC 20003 	A35+	IS-Issue/Non Ballot 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	6	ALLIANCE 4 BETTER MN 	Alliance for A Better MN-Action Fund 
KARE_14089765077124	McFadden for Senate	McFadden M Republican Senator	Periscope Marketing Communications	921838 	07330469 	MM2014G 	2014-08-25	2014-08-31	2014-08-22	2014-08-22	Political 		921 Washington Ave. South Minneapolis, MN 55415 	A35-64	PL-US House Representative 	P03-PB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		2378AG 	1	2	MCFADDEN FOR SENATE 	McFadden, M / Republican / Senator 
KARE_14091720269179	Keep My TV Org	NAB	Gannett Television	903006A 		Keep My TV 	2014-07-14	2014-09-07	2014-07-11	2014-08-25	Political 		7950 Jones Branch Drive McLean, VA 22107 	A25-54	MD-Television/Pay Per 	P01-STN 	AGY, (POL) Political, (POL) Issue 	Gannett House 	KARE 	LOC 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	4637 	20148AG 	1	2	Keep My TV 	NAB 
KARE_14097754540287	NRCC	NRCC IE	National Media Research Planning and Placement	927037 	07343323 	5222 	2014-09-16	2014-09-22	2014-09-03	2014-09-03	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Non Ballot,IS-Candidate/US 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	3	NRCC B EST 5222 	NRCC-IE 
KARE_14098642852463	Freedom Club PAC	MN Freedom Club	Freedom Club Productions	926882 	07342806 	FREEDOM CLUB PAC 	2014-09-08	2014-09-21	2014-09-03	2014-09-03	Political 		PO Box 416 Champlin, MN 55316 	A35-64	IS-Candidate/Governor 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	FREEDOM CLUB PAC 	MN Freedom Club 
KARE_14102891494786	McFadden for Senate	McFadden M Republican Senator	Periscope Marketing Communications	924970 	07339444 	MCFADDEN FOR SENATE 	2014-09-01	2014-09-07	2014-08-28	2014-09-08	Political 		921 Washington Ave. South Minneapolis, MN 55415 	A35-64	PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		2378AG 	1	2	MCFADDEN FOR SENATE 	McFadden, M / Republican / Senator 
KARE_14103642577920	NRCC IE	NRCC IE	National Media Research Planning and Placement	926748 	07341831 	5199 	2014-09-30	2014-10-06	2014-09-10	2014-09-10	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Non Ballot,IS-Candidate/US 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	5	NRCC IE -EST 5199 	NRCC-IE 
KARE_14103643020984	NRCC	NRCC IE	National Media Research Planning and Placement	927031 	07343310 	5221 	2014-09-09	2014-09-15	2014-09-10	2014-09-10	Political 		815 Slaters Lane Alexandria, VA 22314 	A35-64	IS-Issue/Non Ballot,IS-Candidate/US 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51681 	1768AG 	1	4	NRCC B EST. 5221 	NRCC-IE 
KARE_14107934368834	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	927432 	07343984 	3496 	2014-09-09	2014-09-15	2014-09-04	2014-09-11	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-US House Representative 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	3	NOLAN FOR CONGRESS 	NOLAN,R/D/CONGRESS 
KARE_14121760925265	Franken WK	AL Franken for Senate	Shorr Johnson Magnus	941872 	07420594 	WEEK 5 ADD 	2014-09-30	2014-10-06	2014-09-29	2014-09-30	Political 		100 N. 20th St. Suite 201 Philadelphia, PA 19103 	A35+	PL-Federal,PL-US Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		8543AG 	1	3	FRANKEN WK5 ADD 	Al Franken for Senate 
KARE_14121975728265	DCCC	Democratic Congressional Campaign Committee	Great American Media	889800 	07216814 	2889 	2014-10-14	2014-10-20	2014-06-18	2014-09-30	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House,IS-Issue/Non 	P04-GB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	22071 		1	5	DCCC SKED B - 2889 	Democratic Congressional Campaign Committee 
KARE_14127129481697	MN Action Network	Minnesota Action Network	McClung Communications and Public Relations	945519 	07429710 	MN ACTION NETWORK 	2014-10-13	2014-10-19	2014-10-07	2014-10-07	Political 		401 N Robert Street St. Paul, MN 55101 	A35+	IS-Candidate/US House,IS-Issue/Non 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	MN ACTION NETWORK 	Minnesota Action Network 
KARE_14129527503987	Nolan for Congress	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	896110 	07246686 	2934 	2014-10-07	2014-10-13	2014-06-26	2014-10-09	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-US House Representative 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	3	NOLAN FOR CONGRESS 	Nolan,R / D / Congress 
KARE_14129545005584	Hmp	House Majority PAC	Waterfront Strategies	889811 	07216823 	2883 	2014-10-07	2014-10-13	2014-06-18	2014-10-08	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	5	HMP SKED B 2883 	House Majority PAC 
KARE_14145231221986	Kline for Congress	John Kline/MN/Congress R	SRCP Media	916397 	07303144 	516 	2014-10-21	2014-10-27	2014-08-11	2014-10-22	Political 		201 North Union Street, Suite 200 Alexandria, VA 22314 	A35+	PL-US House Representative 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	KLINE FOR CONGRESS 	JOHN KLINE/R/CON/MN 
KARE_14145866495851	American Action Network	American Action Network	American Media and Advocacy Group	932656 	07373165 	5419 	2014-10-21	2014-10-27	2014-09-17	2014-10-24	Political 		815 Slaters Lane Alexandria, VA 22314 	A35+	IS-Issue/Non Ballot,IS-Candidate/US 	P03-PB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	33427 	9204AG 	1	7	AMER ACTION NETWORK 	American Action Network 
KARE_14145867234831	House Majority PAC	House Majority PAC	Waterfront Strategies	874053 	07155233 	2669 	2014-10-07	2014-10-27	2014-04-21	2014-10-24	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	5	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14147716616163	Nolan Est	Nolan R/D/Congress	Greer Margolis Mitchell and Burns	947318 	07438015 	3822 	2014-10-28	2014-11-03	2014-10-13	2014-10-30	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL-US House Representative 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 		1700AG 	1	2	NOLAN EST 3822 	Nolan,R / D / Congress 
KARE_14147882400183	House Majority PAC	House Majority PAC	Waterfront Strategies	874046 	07155230 	2672 	2014-10-28	2014-11-04	2014-04-21	2014-10-31	Political 		3050 K Street NW Washington, DC 20007 	A35+	IS-Candidate/US House 	P04-GB 	AGY, (POL) Political, (POL) Issue 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38241 	10957AG 	1	6	HOUSE MAJORITY PAC 	House Majority PAC 
KARE_14147883347901	Friends of Walker	Walker/R/Governor	Nonbox Eisner	952153 	07465062 	FRIENDS OF WALKER 	2014-10-24	2014-11-04	2014-10-23	2014-10-31	Political 		5307 South 92nd Street Hales Corners, WI 53130 	A35+	PL- State Governor 	P02-FTB 	AGY, (POL) Political, (POL) Candidate 	Jim Quinn 	T-PHI 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	FRIENDS OF WALKER 	Walker,S /R /Gov/WI 
KASW_14128755937219	NRCC	National Republican Congressional Commiteee	National Media Research Planning and Placement	37494 	07428536 	5659 	2014-10-14	2014-10-20	2014-10-08	2014-10-08	P-NONPAC 		815 Slaters Lane Alexandria, VA 22314-1219 	A35+	527 Organization 	04-TR- 	AGY, POL, POL-ISS 	Cheryl Blair 	T-WDC 	NTL 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	8391 	1768AG 	1	2	NRCC IE 10/14 	National Republican Congressional Committee 
KASW_14133915641778	Kirkpatrick for Congress	Kirkpatrick for Congress	Screen Strategies Media	37542 		1259 	2014-10-15	2014-10-18	2014-10-14	2014-10-15	P-NONPAC 		15409 Whitechapal Court Centreville, VA 20120- 	HH	US House 	04-TR- 	AGY, POL, POL-DEM 	KASW House Sales 	KASW 	LCL 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 		11212AG 	1	1	Kirkpatrick for Congress 10/15-19/2014 TV 	Kirkpartrick for Congress 
KCTV_14105522084944	Orman Senate	Orman for US Senate	Adelstein Liston	605691 	07345547 	4201 	2014-09-15	2014-09-21	2014-09-12	2014-09-12	GENERAL 		222 West Ontario Street, Suite 600 Chicago, IL 60654 	A35+	Political-Candidates 	PMT 	POL, PLC, FLT 	Brian Thomas 	T-CHI 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	ORMAN SENATE #4201 	Orman For US Senate 
KCTV_14120280602616	Orman Senate	Orman for US Senate	Adelstein Liston	609163 	07345552 	4273 	2014-09-29	2014-10-05	2014-09-26	2014-09-26	GENERAL 		222 West Ontario Street, Suite 600 Chicago, IL 60654 	A35+	Political-Candidates 	PMT 	POL, PLC, FLT 	Brian Thomas 	T-CHI 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	ORMAN SENATE #4273 	Orman For US Senate 
KCTV_14120282545316	RGA	Republican Governors Association	National Media Research Planning and Placement	605093 	07349990 	5270 	2014-09-30	2014-10-06	2014-09-09	2014-09-09	GENERAL 		815 Slaters Lane Alexandria, VA 22314 	W35-64	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	4	RGA 	Republican Governor's Association RGA 
KCTV_14123641557929	Kultala for Congress	Kultala for Congress	LUC Media	610502 	07426131 		2014-10-06	2014-10-15	2014-10-03	2014-10-03	GENERAL 	Jamie Sterling 	25 Whitlock Place SW, Suite 201 Marietta, GA 30064 	A35+	Political-Cand-Congress 	PMT 	POL, PLC, FLT 	Brad Daniell 	T-ATL 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	KULTALA FOR CONGRESS 	Kultala For Congress 
KCTV_14123642776046	Roberts for Senate	Pat Roberts/R/Senator/KS	Crossroads Media	610407 	07425911 	2193 	2014-10-07	2014-10-13	2014-10-02	2014-10-02	GENERAL 		66 Canal Center Plaza, Suite 555 Alexandria, VA 22314 	A35+	Political-Cand-Senate 	IMP 	POL, PLC, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	ROBERTS FOR SENATE 	Pat Roberts/R/Senator/KS 
KCTV_14128023125906	Ending Spending	Ending Spending Action Fund	American Media and Advocacy Group	611242 	07431605 	5767 	2014-10-10	2014-10-16	2014-10-08	2014-10-08	GENERAL 		815 Slaters Lane Alexandria, VA 22314 	A35-64	Political-Issues 	FNP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	ENDING SPENDING 	Ending Spending Action Fund 
KCTV_14128023451035	Freedom Partners	Freedom Partners Action Fund	Smart Media Group	610989 	07430187 	KSC08C 	2014-10-08	2014-10-14	2014-10-07	2014-10-07	GENERAL 		1427 Leslie Avenue Alexandria, VA 22301 	A35+	Political-Issues 	HPT 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	FREEDOM PARTNERS 	Freedom Partners Action Fund 
KCTV_14128025616009	Brownback for Governor	Sam Brownback for Governor	Crossroads Media	611036 	07430546 	2219 	2014-10-09	2014-10-15	2014-10-07	2014-10-08	GENERAL 		66 Canal Center Plaza, Suite 555 Alexandria, VA 22314 	A35+	Political-Cand-Governor 	PMT 	POL, PLC, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:05:00 			1	3	BROWNBACK FOR GOV 	Sam Brownback for Governor 
KCTV_14129745576674	Jenkins 4 Congress	Lynn Jenkins for Congress KS ND	SRCP Media	607134 	07381195 	612 	2014-10-21	2014-10-27	2014-09-19	2014-09-19	GENERAL 		201 North Union Street Alexandria, VA 22314 	A35+	Political-Cand-Congress 	PMT 	POL, PLC, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	JENKINS 4 CONGRESS 	Lynn Jenkins for Congress, KS 2nd District 
KCTV_14129751198369	MO Club 4 Growth	Club for Growth	SRCP Media	605544 	07362430 	597 	2014-10-13	2014-10-19	2014-09-11	2014-09-26	GENERAL 		201 North Union Street Alexandria, VA 22314 	A35+	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	MO CLUB 4 GROWTH 	MO Club For Growth 
KCTV_14129751200436	MO Club 4 Growth	Club for Growth	SRCP Media	605545 	07362490 	598 	2014-10-20	2014-10-26	2014-09-11	2014-09-26	GENERAL 		201 North Union Street Alexandria, VA 22314 	A35+	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	MO CLUB 4 GROWTH 	MO Club For Growth 
KCTV_14129751619067	RGA	Republican Governors Association	National Media Research Planning and Placement	610696 	07428130 	5686 	2014-10-14	2014-10-20	2014-10-06	2014-10-09	GENERAL 		815 Slaters Lane Alexandria, VA 22314 	A35-64	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	3	RGA 	Republican Governor's Association RGA 
KCTV_14134049863365	Davis for Governor	Davis for Governor	Screen Strategies Media	612133 		1265 	2014-10-15	2014-10-17	2014-10-15	2014-10-15	GENERAL 	Caroline Bahng 	11150 Fairfax Boulevard, Suite 505 Fairfax, VA 20120 	A35+	Political-Cand-Governor 	PMT 	POL, PLC, FLT 	Local House - KCTV Local House - KCTV 	KCTV 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	Davis for Governor 10/15-17/14 TV 	Davis For Governor 
KCTV_14134052757764	Uscoc KS Sen	US Chamber of Commerce	Media Ad Ventures	612057 	07443125 	658 	2014-10-13	2014-10-24	2014-10-14	2014-10-14	GENERAL 		8136 Old Keene Mill Rd, Suite A300 Springfield, VA 22152 	A35+	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:10:00 			1	3	USCOC 14 KS SEN 	US Chamber of Commerce 
KCTV_14135755343162	Mayday PAC	Mayday PAC	Buying Time	612714 	07452997 	3882 	2014-10-18	2014-10-24	2014-10-17	2014-10-17	GENERAL 		650 Massachusetts Ave NW, Suite 210 Washington, DC 20001 	A25-54	Political-Issues 	IMP 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	9	MAYDAY PAC 	Mayday PAC 
KCTV_14141759882520	C E Independent	Committee to Elect an Independent Senate	Canal Partners Media	612909 	07455733 	2776 	2014-10-21	2014-10-24	2014-10-20	2014-10-20	GENERAL 		1027 33rd Street NW, Suite 140 Washington, DC 20007 	A35+	Political-Issues 	PMT 	POL, PLI, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	C2E INDEPENDENT 	Committee To Elect An Independent Senate 
KCTV_14145297077300	Brownback 4 Gov	Sam Brownback for Governor	Crossroads Media	614041 	07469917 	2376 	2014-10-30	2014-11-04	2014-10-28	2014-10-28	GENERAL 		66 Canal Center Plaza, Suite 555 Alexandria, VA 22314 	A35+	Political-Cand-Governor 	PMT 	POL, PLC, FLT 	Dave Clark 	T-WAS 	National 	Cash	Broadcast	EOM/EOC 	15%		00:05:00 			1	5	BROWNBACK 4 GOV 	Sam Brownback for Governor 
KDFX-CA_14108887701698	Ruiz for Congress	Poli/R Ruiz/D/Con/CA	Behr Communications	235325 	10398961 		2014-09-16	2014-09-22	2014-09-16	2014-09-16	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A35+	PL01 	P-4 	AGY, POL, CAND 	Mark Deutsch 	M-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	RUIZ FOR CONGRESS 	POLI/R RUIZ/D/CON/CA 
KENS_13930256095013		Friends of Barry Smitherman	Weeks and Company	33813 		2014 Political 	2014-02-17	2014-02-23	2014-01-17	2014-02-10	P-NONPAC 		6060 N Central Ex suite 560 Dallas, TX 75206 	A35+	State Attorney General 	04-TR- 	AGY, POL, POL-REP 	Sara Fulmer 	KENS 	LCL 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	38746 	3719AG 	1	2	2014 Political 	Friends of Barry Smitherman 
KENS_14037306232660	Cncrnd Vet Am	Concerned Veterans for America	Del Cielo Media	67212 	07241133 	CNCRND.VET.AM 6/25 	2014-06-25	2014-07-08	2014-06-25	2014-06-25	P-PAC 		10755 Scripps Poway Parkway Ste 550 San Diego, CA 92131 	A35+	NonBallot Issue 	03-TR+ 	AGY, POL, POL-ISS 	Robert Langer 	T-WDC 	NTL 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51469 	10630AG 	1	3	CNCRND.VET.AM 6/25 	Concerned Veterans for America(CVADC) 
KENS_14075065063075	Gallego for Congress	Friends of Pete Gallego	Canal Partners Media	911274 	07293926 	GALLEGO FOR CONGRESS 	2014-09-01	2014-09-07	2014-07-29	2014-07-29	Political 		1027 33rd Street NW Suite 140 Washington, DC 20007 	A35+	PL-State Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Rebecca Wassong 	T-ATL 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51625 	20042AG 	1	3	GALLEGO FOR CONGRESS 	Friends of Pete Gallego 
KENS_14115958342195	Davis Gov	Wendy Davis Texas State Governor	Greer Margolis Mitchell and Burns	934929 	07388404 	3624/DAVIS TX GOV 9/23 	2014-09-23	2014-09-29	2014-09-22	2014-09-22	Political 		3050 K Street NW Washington, DC 20007 	A35+	PL- State Governor 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Robert Langer 	T-WAS 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 	51705 	1700AG 	1	3	3624/DAVIS TX GOV 9/23 	Wendy Davis Texas State Governor 
KENS_14116841915632	Pete Gallego	Friends of Pete Gallego	Canal Partners Media	939742 	7414121 	PETE GALLEGO 9/29 	2014-09-29	2014-10-01	2014-09-25	2014-09-25	Political 		1027 33rd Street NW Suite 140 Washington, DC 20007 	A25-54	PL-State Senate 	P04-GB 	AGY, (POL) Political, (POL) Candidate 	Rebecca Wassong 	T-ATL 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 	51625 	20042AG 	1	2	PETE GALLEGO 9/29 	Friends of Pete Gallego 
KENS_14139189496188	Candidate/Texas State Governor	Wendy Davis Texas State Governor	Greer Margolis Mitchell and Burns	950188 	35637 	3912 	2014-10-21	2014-10-27	2014-10-20	2014-10-20	Political 		3050 K Street NW Washington, DC 20007 	HH	PL- State Governor 	P03-PB 	AGY, (POL) Political, (POL) Candidate 	Matt Piselli 	S-LIB 	NAT 	Cash	Broadcast	WEEKLY 	15%		00:15:00 	51705 	1700AG 	1	2	Candidate/Texas State Governor 	Wendy Davis Texas State Governor 
KESQ-TV_14108960622516	Ruiz C/D	Poli/R Ruiz/D/Con/CA	Behr Communications	233413 	9398663 		2014-09-02	2014-09-08	2014-08-27	2014-09-10	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A35+	PL01 	P-3 	AGY, POL, CAND 	Terry Dreher 	K-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	RUIZ C/D 	POLI/R RUIZ/D/CON/CA 
KESQ-TV_14111744218669	Ruiz C/D	Poli/R Ruiz/D/Con/CA	Behr Communications	235753 	09407474 		2014-09-23	2014-09-29	2014-09-19	2014-09-19	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A25+	PL01 	P-4 	AGY, POL, CAND 	Terry Dreher 	K-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	RUIZ C/D 	POLI/R RUIZ/D/CON/CA 
KESQ-TV_14120927287100	Ruiz C/D	Poli/R Ruiz/D/Con/CA	Behr Communications	236619 	09418673 		2014-09-30	2014-10-06	2014-09-25	2014-09-25	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A25+	PL01 	P-4 	AGY, POL, CAND 	Terry Dreher 	K-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	RUIZ C/D 	POLI/R RUIZ/D/CON/CA 
KESQ-TV_14133056405485	Ruiz	Poli/R Ruiz/D/Con/CA	Behr Communications	238129 	07431745 		2014-10-14	2014-10-20	2014-10-10	2014-10-13	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A35+	PL01 	P-4 	AGY, POL, CAND 	Mary McCue 	TR-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	5	RUIZ 	POLI/R RUIZ/D/CON/CA 
KESQ-TV_14139316302063	Ruiz C/D	Poli/R Ruiz/D/Con/CA	Behr Communications	238687 	09430338 		2014-10-21	2014-10-27	2014-10-17	2014-10-17	GENERAL 		4421 Murietta Ave Sherman Oaks, CA 91423 	A25+	PL01 	P-4 	AGY, POL, CAND 	Terry Dreher 	K-LA 	NAT 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	7	RUIZ C/D 	POLI/R RUIZ/D/CON/CA 
KFSN-TV_14110642095830	Renteria for Congress	Renteria for Congress	Canal Partners Media	59714 	WOC10156466 	2689 	2014-09-15	2014-09-21	2014-09-17	2014-09-17	GEN 		1027 33rd Street NW Suite 140 Washington, DC 20007 	A35+	Candidates 	P-00 	AGY, POL, POL-CAND 	Christopher Larcade 	N-PH 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	3	RENTERIA FOR CONGRESS 	Renteria for Congress 
KFSN-TV_14115980190086	David Valadao for CA	Valadao for Congress	Smart Media Group	57925 	WOC10150988 	923929 	2014-09-22	2014-09-28	2014-09-03	2014-09-03	GEN 		1427 Leslie Ave. Alexandria, VA 22301 	A35+	Candidates 	P-03 	AGY, POL, GEN 	Christopher Larcade 	N-PH 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	DAVID VALADAO FOR CA-21 	Valadao for Congress 
KFSN-TV_14120317729831	David Valadao for CA	Valadao for Congress	Smart Media Group	57920 	WOC10150986 	916922 	2014-09-15	2014-09-21	2014-09-03	2014-09-25	GEN 		1427 Leslie Ave. Alexandria, VA 22301 	A35+	Candidates 	P-03 	AGY, POL, POL-CAND 	Christopher Larcade 	N-PH 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	DAVID VALADAO FOR CA-21 	Valadao for Congress 
KFSN-TV_14127101384613	Candidate Fresno County Supervisor District	Pacheco for Supervisor	Pacheco for Supervisor	63095 			2014-10-08	2014-10-12	2014-10-06	2014-10-06	GEN 		P.O. Box 12451 Fresno, CA 93777 	HH	Candidates 	P-00 	DIR, POL, POL-CAND 	Greg Baker 	L-FRE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	Candidate Fresno County Supervisor District 	Pacheco for Supervisor 
KFSN-TV_14127109833287	Congress California Th District/Cms	Jim Costa for Congress	Fenenbock Group	63144 	WOC10165139 		2014-10-13	2014-10-20	2014-10-07	2014-10-07	GEN 		P.O Box 758 Claverack, NY 12513 	A35-64	Candidates 	P-02 	AGY, POL, POL-CAND 	Joe Lannig 	N-NYC 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	4	CONGRESS, CALIFORNIA, 16TH DISTRICT/CMS 	Jim Costa for Congress 
KFSN-TV_14133210364429	David Valadao for CA	Valadao for Congress	Smart Media Group	59060 	WOC10154288 	C14C20 	2014-10-13	2014-10-19	2014-09-12	2014-09-25	GEN 		1427 Leslie Ave. Alexandria, VA 22301 	A35+	Candidates 	P-03 	AGY, POL, POL-CAND 	Christopher Larcade 	N-PH 	National 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	DAVID VALADAO FOR CA-21 	Valadao for Congress 
KFSN-TV_14134198469879	Fall TV Campaign	Rachel Hill for Superior Court Judge	Catalyst Marketing	63749 		4135 	2014-10-13	2014-10-19	2014-10-13	2014-10-13	GEN 		1466 Van Ness Fresno, CA 93721 	HH	Candidates 	P-03 	AGY, POL, POL-CAND 	Greg Baker 	L-FRE 	Local 	Cash	Broadcast	EOM/EOC 	15%		00:15:00 			1	2	Fall TV Campaign 	Rachel Hill for Superior Court Judge 
